Id;cod_ind_p;nome_ind_p;definicao_p;inter_p;met_calc_p;fonte_p;valor_ref_p;period_p;atuali_p;period_c_p;abrang_g_p;nivel_a_p;dimen_p;limit_p;bibli_p;quest_pen_p;bobs_p;periodo_inic;periodo_fin;sexo;ajuste;cobertura;renda;escolaridade;situacao;pnad;sus;especialista;esfera;fxetaria;tabela;erro;porte;status
91;Z08;Tomógrafos computadorizados;Número de tomógrafos computadorizados em uso, por 100 mil habitantes, em determinado espaço geográfico, no ano considerado.;1 - Indica a relação entre a oferta de tomógrafos computadorizados e a população residente na mesma área geográfica. 2 - Permite identificar a concentração de tomógrafos computadorizados segundo área geográfica.;Numerador: número total de tomógrafos computadorizados em uso (em serviços públicos ou privados) X 100.000. Denominador: população total residente.;CNES.;Segundo o documento Critérios e Parâmetros para o Planejamento e Programação de Ações e Serviços de Saúde no âmbito do Sistema Único de Saúde , publicado pela Portaria nº 1.631, de 1º. de outubro de 2015, os parâmetros devem ser definidos de acordo com a indicação de uso e capacidade de produção, considerada em relação ao horário de funcionamento dos serviços e o número de dias disponíveis para o uso. A alocação de equipamentos de diagnose também deve levar em consideração a acessibilidade. Considera-se como área de cobertura máxima de um tomógrafo, para garantia do acesso ao exame principalmente em casos de urgência/emergência, um raio de 75 km ou 100 mil habitantes, o que for atingido primeiro. Antes de 2015, os parâmetros eram definidos pela Portaria GM/MS nº 1.101, de 12 de junho de 2002, que recomendava 1 tomógrafo/100 mil habitantes.;Mensal.;Anual, considerando a competência de julho.;2005 - 2015;Regiões de Saúde.;Média e alta complexidades.;Recursos/Acesso.;1 - No CNES, os dados sobre equipamentos vêm dos estabelecimentos cadastrados incluindo setor público e privado, a partir de agosto de 2007. 2 - O uso dos equipamentos de diagnose por pessoas não residentes altera a relação de proporcionalidade com a população residente.;1 - BRASIL. Ministério da Saúde. Secretaria de Atenção à Saúde. Departamento de Regulação, Avaliação e Controle de Sistemas Critérios e Parâmetros para o Planejamento e Programação de Ações e Serviços de Saúde no âmbito do Sistema Único de Saúde. Brasília, Ministério da Saúde, 2015. Disponível em: http://portalsaude.saude.gov.br/images/pdf/2015/outubro/02/ParametrosSUS.pdf. 2 - BRASIL. Ministério da Saúde. Portaria nº 1.631, de 1º. de outubro de 2015. BRASIL. Ministério da Saúde. Portaria nº 1.101, de 12 de junho de 2002.;;;2005;2017;0;0;0;0;0;0;;1;0;0;0;1;0;0;S
92;Z09;Leitos de UTI/UCO;Número de leitos de UTI/UCO, por 100 mil habitantes, em determinado espaço geográfico, no ano considerado.;Reflete a disponibilidade de serviços de terapia intensiva e a qualidade da atenção médica hospitalar.;Numerador: número de leitos de UTI/UCO X 100.000. Denominador: população total residente.;CNES.;Anteriormente à Portaria nº 1.631, de 1º. de outubro de 2015, os parâmetros eram definidos pela Portaria GM/MS nº 1.101, de 12 de junho de 2002, que estimava que o número de leitos de UTI necessários seriam, em média, de 4% a 10% do total de leitos hospitalares.;Mensal, a partir de 2005.;Anual, considerando a competência de julho, com exceção do ano de 2008 para o qual o mês de referência é outubro.;2005 - 2015;Regiões de Saúde.;;Recursos.;;1 - BRASIL. Ministério da Saúde. Secretaria de Atenção à Saúde. Departamento de Regulação, Avaliação e Controle de Sistemas Critérios e Parâmetros para o Planejamento e Programação de Ações e Serviços de Saúde no âmbito do Sistema Único de Saúde. Brasília, Ministério da Saúde, 2015. Disponível em: http://portalsaude.saude.gov.br/images/pdf/2015/outubro/02/ParametrosSUS.pdf. 2 - BRASIL. Ministério da Saúde. Portaria nº 1.631, de 1º. de outubro de 2015.;;;2005;2017;0;0;0;0;0;0;;1;0;0;0;1;0;0;S
93;Z10;Leitos de UTI Neonatal;Número de leitos de Unidade de Terapia Intensiva (UTI) Neonatal, por 1.000 nascidos vivos, em determinado espaço geográfico, no ano considerado.;Reflete o acesso a serviços de emergência e a qualidade da atenção médica.;Numerador: número de leitos de UTI Neonatal) X 1.000. Denominador: total de nascidos vivos.;CNES.;;Mensal, a partir de 2005.;Anual, considerando a competência de julho, com exceção do ano de 2008 para o qual o mês de referência é outubro.;2005 - 2015;Regiões de Saúde.;;Recursos.;;DEPARTAMENTO DE NEONATOLOGIA DA SOCIEDADE BRASILEIRA DE PEDIATRIA. Estimativa da necessidade de leitos de UTI Neonatal no Brasil. 2012. Disponível em: http://www.sbp.com.br/src/uploads/2015/02/numero_leitos_uti.pdf;;;2005;2016;0;0;0;0;0;0;;1;0;0;0;1;0;0;S
94;Z11;Leitos totais;Número de leitos hospitalares existentes, não psiquiátricos, por 1.000 habitantes, em determinado espaço geográfico, no ano considerado.;Indica a relação entre a oferta de leitos hospitalares conveniados ou contratados pelo SUS e a população residente na mesma área geográfica. Não inclui os leitos privados sem vínculo com o SUS.;Numerador: número de leitos hospitalares existentes (desconsiderados os psiquiátricos) X 1.000. Denominador: população total residente.;CNES.;;Mensal, a partir de 2005.;Anual, considerando a competência de julho.;2005 - 2015;Regiões de Saúde.;;Recursos.;1 - Exclui os leitos existentes em hospitais privados sem vínculo com o SUS, embora o indicador se refira à população total. 2 - Inclui a demanda hospitalar por parte de pessoas não residentes, alterando a relação de proporcionalidade dos leitos disponíveis para a população residente. 3 - Inexistem padrões nacionais ou internacionais validados para análises comparativas, pois o indicador expressa uma combinação de fatores inerentes a realidades regionais ou locais distintas.;1 - BRASIL. Ministério da Saúde. Secretaria de Atenção à Saúde. Departamento de Regulação, Avaliação e Controle de Sistemas Critérios e Parâmetros para o Planejamento e Programação de Ações e Serviços de Saúde no âmbito do Sistema Único de Saúde. Brasília, Ministério da Saúde, 2015. Disponível em: http://portalsaude.saude.gov.br/images/pdf/2015/outubro/02/ParametrosSUS.pdf. 2 - BRASIL. Ministério da Saúde. Portaria nº 1.631, de 1º. de outubro de 2015.;;;2005;2017;0;0;0;0;0;0;;1;0;0;0;1;0;0;S
95;Z12;Médicos;Número de médicos, por 1.000 habitantes, em determinado espaço geográfico, no ano considerado.;1 - Indica a relação entre a oferta de médicos e a população residente na mesma área geográfica. 2 - Permite identificar a concentração de médicos segundo a área geográfica.;Numerador: número de médicos X 1.000. Denominador: população total residente.;CNES.;O documento Critérios e Parâmetros para o Planejamento e Programação de Ações e Serviços de Saúde no âmbito do Sistema Único de Saúde , publicado pela Portaria nº 1.631, de 1º. de outubro de 2015, lista os parâmetros relativos ao quantitativo de médicos especialistas, consultas e exames especializados. Anteriormente à Portaria nº 1.631, os parâmetros eram definidos pela Portaria GM/MS nº 1.101, de 12 de junho de 2002, que recomendava a relação médico generalista de 0,8/1.000 habitantes e de médico especialista de 0,2/1.000 habitantes.;Mensal, a partir de 2005.;Anual, considerando a competência de julho.;2008 - 2015;Regiões de Saúde.;;Recursos.;1 - Inexistem padrões nacionais ou internacionais validados. Alguns deles, que têm sido usados para comparação (por exemplo, pelo menos um médico por mil habitantes), não se aplicam a todas as realidades. 2 - Desconhece-se a existência de processos de verificação do exercício efetivo da atividade profissional conduzidos pelos conselhos. 3 - Não discrimina os profissionais em atividade assistencial ou gerencial. 4 - Há possibilidade de imprecisões como duplicação de registro, em decorrência do processo de consolidação nacional dos dados, que é feita por solicitação anual do Ministério da Saúde diretamente aos conselhos regionais de cada categoria profissional.;;;;2008;2017;0;0;0;0;0;0;;1;0;0;0;1;0;0;S
96;Z13;Hospitais por porte e tipo de financiamento;Número de estabelecimentos hospitalares, segundo categorias de porte definidas e tipo de financiamento (SUS, plano de saúde/particular ou misto), em determinado espaço geográfico, no ano considerado.;;Número de hospitais segundo categorias de porte hospitalar (até 49, de 50 a 99, de 100 a 199, e com 200 leitos ou mais) e segundo tipo de financiamento (SUS, plano de saúde/particular ou misto);CNES.;;Mensal, a partir de 2005.;Anual, considerando a competência de julho.;2007 - 2016;Regiões de Saúde.;;Recursos físicos.;;Machado, Juliana Pires. O arranjo público-privado no Brasil e a qualidade da assistência hospitalar em São Paulo e no Rio Grande do Sul. Tese (Doutorado) - Escola Nacional de Saúde Pública Sergio Arouca, Rio de Janeiro, 2014.;;;2007;2017;0;0;0;0;0;0;;2;0;0;0;1;0;1;S
97;M01;Mortalidade infantil;Taxa de mortalidade de menores de um ano de idade, por 1.000 nascidos vivos, na população residente em determinado espaço geográfico, no ano considerado.;1 - Estima o risco de um nascido vivo morrer durante o seu primeiro ano de vida. 2 - Altas taxas de mortalidade infantil refletem, de maneira geral, baixos níveis de saúde, de desenvolvimento socioeconômico e de condições de vida. Taxas reduzidas também podem encobrir más condições de vida em segmentos sociais específicos.;Numerador: número de óbitos de residentes de menos de 1 ano de idade X 1.000. Denominador: número de nascidos vivos de mães residentes.;SIM e SINASC.;A Agenda 2030 para o Desenvolvimento Sustentável, da Organização das Nações Unidas (ONU), definiu entre as metas do Objetivo 3 ( Assegurar uma vida saudável e promover o bem-estar para todas e todos, em todas as idades ) a redução da mortalidade neonatal para pelo menos 12 por 1.000 nascidos vivos e a mortalidade de crianças menores de 5 anos para pelo menos 25 por 1.000 nascidos vivos. Link: https://nacoesunidas.org/pos2015/ods3/;Mensal.;Anual.;2000 - 2015;Regiões de Saúde.;;Mortalidade.;;;1 - Requer correção da subenumeração de óbitos e de nascidos vivos (esta em menor escala), para o cálculo direto da taxa a partir de dados de sistemas de registro contínuo, especialmente nas regiões Norte e Nordeste. Essas circunstâncias impõem o uso de cálculos indiretos, baseados na mortalidade proporcional por idade, em relação à taxa de mortalidade infantil estimada por métodos demográficos específicos. 2 - Com relação às estimativas da mortalidade infantil, envolve dificuldades metodológicas e imprecisões inerentes às técnicas utilizadas, cujos pressupostos podem não se cumprir, por mudanças na dinâmica demográfica. A imprecisão é maior no caso de pequenas populações. 3 - O indicador não expressa tendências de mudança nos componentes da mortalidade infantil, caracterizadas por rápido declínio das causas pós-neonatais, com conseqüente concentração de óbitos nas primeiras semanas de vida. Essas mudanças implicam a valorização dos indicadores de mortalidade neonatal e perinatal, que refletem melhor a atenção pré-natal, ao parto e ao recém-nato.;Este indicador integra o rol da pactuação interfederativa de indicadores para os anos de 2017-2021 (Resolução CIT n°8, de 24 de novembro de 2016).;2000;2016;0;0;0;0;0;0;;0;0;0;0;1;0;0;S
98;A44;Internações cirúrgicas realizadas no interior da Região de Saúde de residência;Percentual de internações para realização de procedimentos cirúrgicos realizadas em municípios da Região de Saúde de residência do usuário, no ano considerado.;;Numerador: número de internações para realização de procedimentos cirúrgicos realizadas no interior da Região de Saúde de residência do usuário X 100. Denominador: número total de internações para realização de procedimentos cirúrgicos na população residente na Região de Saúde. Grupo de procedimentos: 04, excluídos 0411010034 (parto cesáreo), 0411010042 (parto cesáreo com laqueadura tubária) e 0411010026 (parto cesáreo em gestação de alto risco).;SIH-SUS.;;Anual.;Anual.;2008 - 2015;Regiões de Saúde.;;Acesso.;;;;;2008;2017;0;0;0;0;0;0;;0;0;0;0;1;0;0;S
99;A45;Internações cirúrgicas realizadas fora da Região de Saúde de residência;Percentual de internações para realização de procedimentos cirúrgicos realizadas fora da Região de Saúde de residência do usuário, no ano considerado.;;Numerador: número de internações para realização de procedimentos cirúrgicos realizadas fora da Região de Saúde de residência do usuário X 100. Denominador: número total de internações para realização de procedimentos cirúrgicos na população residente na Região de Saúde. Grupo de procedimentos: 04, excluídos 0411010034 (parto cesáreo), 0411010042 (parto cesáreo com laqueadura tubária) e 0411010026 (parto cesáreo em gestação de alto risco).;SIH-SUS.;;Anual.;Anual.;2008 - 2015;Regiões de Saúde.;;Acesso.;;;;;2008;2017;0;0;0;0;0;0;;0;0;0;0;1;0;0;S
100;A46;Internações clínicas realizadas no interior da Região de Saúde de residência;Percentual de internações para realização de procedimentos clínicos realizadas em municípios da Região de Saúde de residência do usuário, no ano considerado.;;Numerador: número de internações para realização de procedimentos clínicos realizadas no interior da Região de Saúde de residência do usuário X 100. Denominador: número total de internações para realização de procedimentos clínicos na população residente na Região de Saúde. Grupo de procedimentos: 03, excluídos 0310039 (parto normal) e 0310047 (parto normal em gestação de alto risco).;SIH-SUS.;;Anual.;Anual.;2008 - 2015;Regiões de Saúde.;;Acesso.;;;;;2008;2017;0;0;0;0;0;0;;0;0;0;0;1;0;0;S
101;A47;Internações clínicas realizadas fora da Região de Saúde de residência;Percentual de internações para realização de procedimentos clínicos realizadas fora da Região de Saúde de residência do usuário, no ano considerado.;;Numerador: número de internações para realização de procedimentos clínicos realizadas fora da Região de Saúde de residência do usuário X 100. Denominador: número total de internações para realização de procedimentos clínicos na população residente na Região de Saúde. Grupo de procedimentos: 03, excluídos 0310039 (parto normal) e 0310047 (parto normal em gestação de alto risco).;SIH-SUS.;;Anual.;Anual.;2008 - 2015;Regiões de Saúde.;;Acesso.;;;;;2008;2017;0;0;0;0;0;0;;0;0;0;0;1;0;0;S
102;B23;Número de casos novos de Aids em menores de 5 anos;Número de casos novos de Aids em menores de 5 anos de idade em determinado ano de diagnóstico e local de residência.;1 - Expressa o numero de casos novos de AIDS, na população de menores de 5 anos de idade, residente em determinado local, no ano considerado. 2 - Mede o risco de ocorrência de casos novos de AIDS nessa população. 3 - Indica a efetividade do Programa Nacional de DST/Aids.;Número absoluto de casos novos de aids em menores de 5 anos de idade em determinado ano de diagnóstico e local de residência.;SINAN sendo que desde 2005 os dados do SINAN são complementados com dados de outros sistemas de informação (Siclom, Siscel e SIM).;O parâmetro nacional para referência é de uma redução de 10% a cada ano. Fonte: http://www.conass.org.br/guiainformacao/notas_tecnicas/NT-17-AIDS-Indicadores-operacionais.pdf;Anual.;Anual.;2000 - 2015;Regiões de Saúde.;;Efetividade.;;;1 - Exige, em geral, que a confirmação de casos se realize através de testes laboratoriais específicos (sorologia para detectar anticorpos e antígenos, e isolamento do HIV). 2 - Está sujeita às condições técnico-operacionais do sistema de saúde em cada área geográfica para a detecção, notificação, investigação e confirmação laboratorial de casos de aids em menores de 5 anos. 3 - Deve-se considerar, na análise de séries históricas, a capacidade diagnóstica do serviço de saúde e da agilidade da vigilância epidemiológica em captar e notificar os casos diagnosticados. Eventual redução na incidência observada nos últimos anos pode resultar, em parte, do atraso na notificação dos casos, devendo-se ter cautela na análise de dados mais recentes. 4 - Os dados utilizados nesse indicador não estão desagregados por forma de transmissão.;Este indicador integra o rol da pactuação interfederativa de indicadores para os anos de 2017-2021 (Resolução CIT n°8, de 24 de novembro de 2016).;2000;2016;0;0;0;0;0;0;;0;0;0;0;1;0;0;S
103;B24;Número de casos novos de sífilis congênita em menores de 1 ano;Número de casos novos de sífilis congênita em menores de um ano de idade, em um determinado ano de diagnóstico e local de residência.;Expressa a qualidade do pré-natal, uma vez que a sífilis pode ser diagnosticada e tratada em duas oportunidades: durante a gestação e durante o parto. O tratamento da gestante reduz a probabilidade de transmissão vertical da sífilis e, consequentemente, a sífilis congênita.;Número absoluto de casos novos de sífilis congênita em menores de 1 ano de idade, em um determinado ano de diagnóstico e local de residência.;Sinan.;;Anual.;Anual.;2001 - 2012;Regiões de Saúde.;;Efetividade.;;BRASIL. Boletim Epidemiológico - Sífilis. Brasília: Ministério da Saúde, 2015.;1 - A qualidade dos dados depende das condições técnico-operacionais do sistema de vigilância epidemiológica, em cada área geográfica, para detectar, notificar, investigar e realizar testes laboratoriais específicos para a confirmação diagnóstica da sífilis em gestantes e recém-nascidos. 2 - A análise de séries temporais deve ser cautelosa, levando em conta o processo de implantação do sistema de notificação na rede de serviços, a evolução dos recursos de diagnóstico (sensibilidade e especificidade das técnicas laboratoriais utilizadas) e o rigor na aplicação dos critérios de definição de caso de sífilis.;Este indicador integra o rol da pactuação interfederativa de indicadores para os anos de 2017-2021 (Resolução CIT n°8, de 24 de novembro de 2016).;2001;2012;0;0;0;0;0;0;;0;0;0;0;1;0;0;S
104;H02;Trauma obstétrico no parto normal;Número de internações para parto normal com registro de laceração de períneo de terceiro ou quarto graus, na população residente em determinado espaço geográfico, no ano considerado.;;Número de internações para parto normal com diagnóstico principal ou secundário de laceração de períneo de terceiro ou quarto graus (CID-10 O70.2 e O70.3). Procedimentos: 03.10.01.003-9, 03.10.01.004-7 e 3. 03.10.01.004-7. Foram excluídas do numerador as internações cujos diagnósticos secundário e primário de laceração de períneo eram iguais, e, portanto, repetidos.;SIH-SUS.;;Mensal.;Anual.;2007 - 2015;Regiões de Saúde.;;Segurança.;;;;;2007;2017;0;0;0;0;0;0;;0;0;0;0;1;0;0;S
105;H03;Item cirúrgico retido no corpo;Número total de internações na população com 18 anos ou mais de idade com registro de diagnóstico primário ou secundário de corpo estranho deixado acidentalmente em cavidade corporal ou em ferida operatória subsequente a procedimento reação aguda à substância estranha deixada acidentalmente durante um procedimento ou objeto estranho deixado acidentalmente no corpo durante a prestação de cuidados cirúrgicos e médicos, na população residente em determinado espaço geográfico, no ano considerado.;;Número absoluto de internações na população com 18 anos ou mais de idade com registro de diagnóstico primário ou secundário CID-10 T81.5, T81.6 ou Y61.;SIH-SUS.;;Mensal.;Anual.;2006 - 2015;Regiões de Saúde.;;Segurança.;;;;;2006;2017;0;0;0;0;0;0;;0;0;0;0;1;0;0;S
106;H04;Úlcera por pressão;Número total de internações na população de 18 anos ou mais de idade com tempo de permanência maior que 4 dias de internação e com diagnóstico de úlcera de decúbito, em determinado espaço geográfico, no ano considerado.;;Número absoluto de internações na população de 18 anos ou mais de idade com tempo de permanência maior que 4 dias de internação e com diagnóstico de úlcera de decúbito (CID-10 L89). Foram excluídas as internações cujo diagnóstico principal pertencem aos seguintes capítulos da CID-10: 12 (doenças da pele e tecidos) e 15 (gravidez, parto e puerpério). Também foram excluídas as internações com diagnósticos principal ou secundário de hemiplegia e paraplegia (CID-10 G04.1, G11.4, G80.1, G80.2, G81.0-G81.9, G82.0-G82.5, G83.0-G83.4, G83.9).;SIH-SUS.;Segundo o Protocolo para prevenção de úlcera por pressão (BRASIL, 2013), as taxas de incidência e prevalência na literatura apresentam variações em função de características dos pacientes e do nível de cuidado. Em cuidados de longa permanência, as taxas de prevalência variam entre 2,3% e 28% e as taxas de incidência entre 2,2 % e 23,9%. Já em cuidados agudos, as taxas de prevalência variam de 10 a 18% e as de incidência entre 0,4% e 38%. Já no nível de atenção domiciliar, as taxas de prevalência variam de 0% a 29% e as de incidência entre 0% e 17%.;Mensal.;Anual.;2000 - 2015;Regiões de Saúde.;;Segurança.;;BRASIL. Protocolo para prevenção de úlcera por pressão. Ministério da Saúde, 2013. Disponível em: http://portalarquivos.saude.gov.br/images/pdf/2014/julho/03/PROTOCOLO-ULCERA-POR-PRESS--O.pdf;O Programa Nacional de Segurança do Paciente (PNSP), instituído pela Portaria GM/MS nº 529/2013, objetiva contribuir para a qualificação do cuidado em saúde em todos os estabelecimentos de saúde do território nacional. Entre os seus protocolos, encontra-se o Protocolo para prevenção de úlcera por pressão desenvolvido em conjunto pelo Ministério da Saúde, pela Anvisa e pelo Proqualis/Fiocruz, e aprovado em julho de 2013, com a finalidade de promover a prevenção da ocorrência de úlcera por pressão (UPP) e outras lesões da pele.;;2007;2017;0;0;0;0;0;0;;0;0;0;0;1;0;0;S
107;A55;Cobertura populacional estimada pelas equipes de Atenção Básica;Percentual da população coberta pela Atenção Básica, em determinado espaço geográfico, no ano considerado.;Este indicador considera a centralidade da Atenção Básica no SUS, com a proposta de constituir-se como ordenadora do cuidado nos sistemas loco regionais de Saúde e eixo estruturante de programas e projetos além de favorecer a capacidade resolutiva e os processos de territorialização e regionalização em saúde.;Numerador: nº de equipes de Saúde da Família x 3.450 + (número de equipes de Atenção Básica + número de equipes de Saúde da Família equivalente) x 3.000 X 100. Denominador: população população total residente. *É considerado para as eSF o parâmetro de 3.450, e para as equipes eAB e eSF parametrizadas o parâmetro é de 3.000.;Departamento de Atenção Básica - DAB/SAS/MS.;;Mensal.;Anual.;2000 - 2015;Regiões de Saúde.;;Acesso.;;;;Este indicador integra o rol da pactuação interfederativa de indicadores para os anos de 2017-2021 (Resolução CIT n°8, de 24 de novembro de 2016).;2000;2017;0;0;0;0;0;0;;0;0;0;0;1;0;0;S
108;M15;Mortalidade neonatal;Taxa de mortalidade até 27 dias de vida completos, por 1.000 nascidos vivos, na população residente em determinado espaço geográfico, no ano considerado.;1 - Estima o risco de um nascido vivo morrer até os 27 dias de vida. 2 - Reflete, de maneira geral, as condições socioeconômicas e de saúde da mãe, bem como a inadequada assistência pré-natal, ao parto e ao recém-nascido.;Numerador: número de óbitos de residentes até 27 dias de idade X 1.000. Denominador: número de nascidos vivos de mães residentes. Método;SIM e Sinasc.;A Agenda 2030 para o Desenvolvimento Sustentável, da Organização das Nações Unidas (ONU), definiu entre as metas do Objetivo 3 (Assegurar uma vida saudável e promover o bem-estar para todas e todos, em todas as idades) a redução da mortalidade neonatal para pelo menos 12 por 1.000 nascidos vivos e a mortalidade de crianças menores de 5 anos para pelo menos 25 por 1.000 nascidos vivos. Link: https://nacoesunidas.org/pos2015/ods3/;Mensal.;Anual.;2000 - 2016;Regiões de Saúde.;;Mortalidade.;1 - Requer correção da subenumeração de óbitos e de nascidos vivos (esta em menor escala), para o cálculo direto da taxa a partir de dados de sistemas de registro contínuo, especialmente nas regiões Norte e Nordeste. Essas circunstâncias impõem o uso de cálculos indiretos, baseados na mortalidade proporcional por idade, em relação à taxa de mortalidade infantil estimada por métodos demográficos específicos. 2 - Com relação às estimativas da mortalidade infantil, envolve dificuldades metodológicas e imprecisões inerentes às técnicas utilizadas, cujos pressupostos podem não se cumprir, por mudanças na dinâmica demográfica. A imprecisão é maior no caso de pequenas populações.;;;;2000;2016;0;0;0;0;0;0;;0;0;0;0;1;0;0;S
